"AN_EXERCICIO","NR_PERIODO","IN_PERIODICIDADE","CO_ESFERA","CO_PODER","ID_ENTE","NO_ENTE","SG_ENTE","fase_despesa","funcao","VALUE","QT_HABITANTE","ELEMENTLABEL","DT_STATUS_COLETA","dh_consulta"
"2019","4","B","M","E","3303203","Nilópolis","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","8980481.7","162269","Total das Despesas Exceto Intra-Orçamentárias","2020-05-27T19:25:11Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3525003","Jandira","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2541475.16","123481","Total de Despesas Intraorçamentária","2020-04-02T15:16:53Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3302858","Mesquita","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","138953.24","175620","Total de Despesas Intraorçamentária","2019-10-30T01:30:54Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3513504","Cubatão","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","29438845.66","127887","Total das Despesas Exceto Intra-Orçamentárias","2018-08-23T20:18:40Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3541000","Praia Grande","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","1654642.21","319146","Total de Despesas Intraorçamentária","2019-09-20T11:43:11Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3201308","Cariacica","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","12170121.76","384621","Total das Despesas Exceto Intra-Orçamentárias","2018-07-27T20:00:36Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3305158","São José do Vale do Rio Preto","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","3210357.92","21670","Total das Despesas Exceto Intra-Orçamentárias","2019-07-16T13:20:23Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3546801","Santa Isabel","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","9276758.43","56792","Total das Despesas Exceto Intra-Orçamentárias","2020-02-11T01:30:38Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3303609","Paracambi","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","9819439.2","51815","Total das Despesas Exceto Intra-Orçamentárias","2019-12-03T01:34:58Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3303203","Nilópolis","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","498997.4","162269","Total de Despesas Intraorçamentária","2020-05-27T19:25:11Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3552809","Taboão da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","39789219.62","285570","Total das Despesas Exceto Intra-Orçamentárias","2020-01-30T19:32:26Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3518800","Guarulhos","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","154067287.29","1337087","Total das Despesas Exceto Intra-Orçamentárias","2018-04-12T01:32:33Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3518800","Guarulhos","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","169930","1337087","Total de Despesas Intraorçamentária","2018-04-12T01:32:33Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3528502","Mairiporã","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","10732619.83","98374","Total das Despesas Exceto Intra-Orçamentárias","2020-01-29T13:18:50Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3516408","Franco da Rocha","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1850192.6","152433","Total de Despesas Intraorçamentária","2020-02-01T01:42:07Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3551009","São Vicente","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","39952524.76","363173","Total das Despesas Exceto Intra-Orçamentárias","2019-11-28T14:22:12Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3548500","Santos","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","19091942.79","432957","Total de Despesas Intraorçamentária","2019-05-29T19:15:46Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3144805","Nova Lima","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","32923560.26","93577","Total das Despesas Exceto Intra-Orçamentárias","2020-02-13T01:33:06Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3167202","Sete Lagoas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","19237017.29","237286","Total das Despesas Exceto Intra-Orçamentárias","2019-06-03T12:00:45Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3124104","Esmeraldas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","6995112.3","68133","Total das Despesas Exceto Intra-Orçamentárias","2018-05-30T14:16:55Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3529401","Mauá","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","28009755.09","457696","Total das Despesas Exceto Intra-Orçamentárias","2018-07-27T14:20:35Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3516309","Francisco Morato","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","433536.3","174008","Total de Despesas Intraorçamentária","2019-10-01T01:31:16Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3530607","Mogi das Cruzes","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","38722320.6","429321","Total das Despesas Exceto Intra-Orçamentárias","2018-04-19T01:32:18Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3137601","Lagoa Santa","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","10054075.39","60787","Total das Despesas Exceto Intra-Orçamentárias","2019-05-28T14:44:02Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3140704","Mateus Leme","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","3819694.68","30798","Total das Despesas Exceto Intra-Orçamentárias","2019-08-01T17:31:29Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3522208","Itapecerica da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","790466.1","173672","Total de Despesas Intraorçamentária","2019-06-06T19:30:42Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3522208","Itapecerica da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1789744.11","173672","Total de Despesas Intraorçamentária","2019-06-06T19:30:42Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3548500","Santos","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","7669722.47","432957","Total de Despesas Intraorçamentária","2019-05-29T19:15:46Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3304557","Rio de Janeiro","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1175747255.96","6688927","Total das Despesas Exceto Intra-Orçamentárias","2020-04-25T01:30:57Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3300456","Belford Roxo","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","40623847.8","508614","Total das Despesas Exceto Intra-Orçamentárias","2020-08-19T20:16:01Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3548708","São Bernardo do Campo","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","113534611.49","822242","Total das Despesas Exceto Intra-Orçamentárias","2018-10-01T01:32:28Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3522505","Itapevi","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2421403.68","234352","Total de Despesas Intraorçamentária","2019-07-30T12:41:38Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3171204","Vespasiano","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","979186.59","125376","Total de Despesas Intraorçamentária","2019-12-09T17:31:07Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3302270","Japeri","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","81122.8","103960","Total de Despesas Intraorçamentária","2019-07-17T18:59:55Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3201308","Cariacica","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1670667.75","378603","Total de Despesas Intraorçamentária","2020-01-30T21:46:29Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3523107","Itaquaquecetuba","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","1582970.43","366519","Total de Despesas Intraorçamentária","2019-11-27T10:26:41Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3302601","Mangaratiba","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","13078957.5","43689","Total das Despesas Exceto Intra-Orçamentárias","2020-01-30T16:58:28Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3528502","Mairiporã","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","16568811.03","98374","Total das Despesas Exceto Intra-Orçamentárias","2020-01-29T13:18:50Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3205101","Viana","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","10404041.55","76954","Total das Despesas Exceto Intra-Orçamentárias","2019-09-25T20:06:27Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3131000","Inhaúma","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","887387.99","6228","Total das Despesas Exceto Intra-Orçamentárias","2020-03-03T12:29:04Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3105004","Baldim","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","815257.58","7851","Total das Despesas Exceto Intra-Orçamentárias","2020-02-21T16:58:52Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3136652","Juatuba","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","3560967.1","26484","Total das Despesas Exceto Intra-Orçamentárias","2020-02-11T17:45:42Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3525003","Jandira","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","6101103.29","120177","Total das Despesas Exceto Intra-Orçamentárias","2018-04-11T14:51:22Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3149606","Pequi","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","526690.34","4369","Total das Despesas Exceto Intra-Orçamentárias","2018-05-16T16:13:47Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3304144","Queimados","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","94226.6","149265","Total de Despesas Intraorçamentária","2020-02-18T01:33:31Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3525003","Jandira","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1361040.21","120177","Total de Despesas Intraorçamentária","2018-04-11T14:51:22Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3522208","Itapecerica da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","28706485.31","169103","Total das Despesas Exceto Intra-Orçamentárias","2019-02-04T20:15:21Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3505708","Barueri","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","75489262.77","271306","Total das Despesas Exceto Intra-Orçamentárias","2019-03-29T21:43:15Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3106200","Belo Horizonte","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","523993440.16","2513451","Total das Despesas Exceto Intra-Orçamentárias","2018-07-26T15:54:11Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3136652","Juatuba","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","5429596.85","26484","Total das Despesas Exceto Intra-Orçamentárias","2020-02-11T17:45:42Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3306206","Vassouras","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","724634.04","36702","Total de Despesas Intraorçamentária","2020-01-31T14:50:46Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3506607","Biritiba-Mirim","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2733287.89","32251","Total das Despesas Exceto Intra-Orçamentárias","2020-01-29T01:30:23Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3131703","Itabira","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1652050.29","118481","Total de Despesas Intraorçamentária","2018-09-28T22:57:05Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3144706","Nova Era","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1865250.36","17996","Total das Despesas Exceto Intra-Orçamentárias","2019-02-22T12:09:55Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3127206","Funilândia","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","444006.33","4237","Total das Despesas Exceto Intra-Orçamentárias","2018-04-15T01:30:08Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3303906","Petrópolis","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2515817.9","298158","Total de Despesas Intraorçamentária","2018-06-05T20:41:54Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3106705","Betim","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","3751491.12","432575","Total de Despesas Intraorçamentária","2019-04-24T19:49:17Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3304557","Rio de Janeiro","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","829115441.23","6498837","Total das Despesas Exceto Intra-Orçamentárias","2018-05-31T01:30:38Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3146107","Ouro Preto","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","354.88","74356","Total de Despesas Intraorçamentária","2018-12-28T01:30:40Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3146107","Ouro Preto","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","5263868.72","74356","Total das Despesas Exceto Intra-Orçamentárias","2018-12-28T01:30:47Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3137601","Lagoa Santa","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","7299158.45","63359","Total das Despesas Exceto Intra-Orçamentárias","2019-05-31T20:42:45Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3106705","Betim","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","57782254.76","432575","Total das Despesas Exceto Intra-Orçamentárias","2019-05-31T23:19:20Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3106200","Belo Horizonte","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","59746539.72","2513451","Total de Despesas Intraorçamentária","2018-05-28T12:35:48Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3550308","São Paulo","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","34817.32","12038175","Total de Despesas Intraorçamentária","2018-07-30T16:46:50Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3548708","São Bernardo do Campo","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","199297901.13","822242","Total das Despesas Exceto Intra-Orçamentárias","2018-10-01T01:32:28Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3552502","Suzano","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","42941821.58","288056","Total das Despesas Exceto Intra-Orçamentárias","2019-05-24T14:25:57Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3300803","Cachoeiras de Macacu","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","9332296.4","58560","Total das Despesas Exceto Intra-Orçamentárias","2019-06-04T01:33:33Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3203163","Laranja da Terra","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","1361719.53","11447","Total das Despesas Exceto Intra-Orçamentárias","2018-10-05T15:20:38Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3131703","Itabira","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","20988195.1","118481","Total das Despesas Exceto Intra-Orçamentárias","2019-01-31T01:35:37Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3205200","Vila Velha","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","5073466.16","486208","Total das Despesas Exceto Intra-Orçamentárias","2019-03-29T19:24:37Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3112505","Capim Branco","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","527957.76","9679","Total das Despesas Exceto Intra-Orçamentárias","2019-03-29T19:48:56Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3106200","Belo Horizonte","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","691570875.43","2501576","Total das Despesas Exceto Intra-Orçamentárias","2019-05-29T16:40:39Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3550308","São Paulo","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1415262560.04","12176866","Total das Despesas Exceto Intra-Orçamentárias","2019-03-29T15:02:54Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3162922","São Joaquim de Bicas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2951329.91","29674","Total das Despesas Exceto Intra-Orçamentárias","2018-11-22T14:11:50Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3301900","Itaboraí","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","27998016.7","230786","Total das Despesas Exceto Intra-Orçamentárias","2019-02-12T19:53:11Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3205002","Serra","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2273867.69","494109","Total de Despesas Intraorçamentária","2018-03-29T16:03:42Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3301801","Engenheiro Paulo de Frontin","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2526971.91","13929","Total das Despesas Exceto Intra-Orçamentárias","2019-11-27T14:45:56Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3523107","Itaquaquecetuba","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","1191897.49","356774","Total de Despesas Intraorçamentária","2018-05-29T13:51:40Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3526209","Juquitiba","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2764802.4","30837","Total das Despesas Exceto Intra-Orçamentárias","2018-08-03T17:41:38Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3304557","Rio de Janeiro","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","328722152.17","6688927","Total de Despesas Intraorçamentária","2019-05-29T20:54:54Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3304557","Rio de Janeiro","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","749824646.88","6688927","Total das Despesas Exceto Intra-Orçamentárias","2019-05-29T20:54:54Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3301801","Engenheiro Paulo de Frontin","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","1675796.85","13521","Total das Despesas Exceto Intra-Orçamentárias","2018-08-24T18:44:50Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3552502","Suzano","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1806785.3","294638","Total de Despesas Intraorçamentária","2019-08-08T13:06:00Z","##------ Thu Nov 26 10:53:34 2020 ------##"
